q_local_idx,query_lab,num_valid_candidates,top1_score,top1_tm,top1_seqid,top12_mean_score,top12_mean_tm,top12_mean_seqid,ranking_mode
183,7EAA-C,12,0.11407,0.71407,0.084,0.048335833333333356,0.6483358333333333,0.08841666666666666,top12_mean
102,3COL-A,12,0.10486000000000006,0.70486,0.224,0.04811416666666668,0.6481141666666667,0.12525000000000003,top12_mean
846,1VPQ-A,12,0.2672,0.8672,0.32,0.04782083333333336,0.6478208333333333,0.10341666666666667,top12_mean
378,6J3Q-A,12,0.21362000000000003,0.81362,0.214,0.04701416666666669,0.6470141666666668,0.09724999999999999,top12_mean
190,3EGE-A,12,0.11463000000000001,0.71463,0.139,0.046596666666666675,0.6465966666666666,0.14483333333333331,top12_mean
124,4D7E-A,12,0.17545,0.77545,0.125,0.046553333333333335,0.6465533333333334,0.14125,top12_mean
481,5LKQ-A,12,0.23463,0.83463,0.246,0.04642416666666669,0.6464241666666667,0.18999999999999997,top12_mean
168,4DZY-A,12,0.31822000000000006,0.91822,0.318,0.04629750000000001,0.6960475,0.28875,top12_mean
909,6X1I-A,12,0.17924000000000007,0.77924,0.317,0.045411666666666684,0.7751616666666666,0.49183333333333334,top12_mean
919,4XCH-A,12,0.30852999999999997,0.90853,0.35,0.04534250000000003,0.6479258333333333,0.23716666666666666,top12_mean
9,7AB8-B,12,0.19579999999999997,0.7958,0.351,0.04528333333333335,0.7060333333333332,0.351,top12_mean
645,7P8S-A,12,0.25136000000000003,0.85136,0.218,0.0449158333333334,0.8756658333333331,0.5878333333333333,top12_mean
951,5Y6I-A,12,0.18249000000000004,0.78249,0.203,0.0445416666666667,0.6445416666666667,0.20758333333333337,top12_mean
470,6LBF-A,12,0.26918000000000003,0.90818,0.439,0.04349500000000003,0.7023283333333334,0.35925,top12_mean
831,2V6Y-B,12,0.24782000000000004,0.84782,0.167,0.04248416666666666,0.7135674999999999,0.25925000000000004,top12_mean
198,7EJ1-A,12,0.25387000000000004,0.85387,0.311,0.04153833333333338,0.8867883333333332,0.5819166666666666,top12_mean
729,2R6U-A,12,0.10920000000000007,0.7092,0.143,0.04148166666666669,0.6414816666666667,0.15166666666666664,top12_mean
959,4YAN-A,12,0.17291,0.77291,0.245,0.041100000000000025,0.6411000000000001,0.17541666666666667,top12_mean
510,1M4R-A,12,0.20194,0.80194,0.129,0.040241666666666696,0.7711583333333335,0.3411666666666667,top12_mean
419,7K8A-A,12,0.21194000000000002,0.81194,0.119,0.03949416666666671,0.8149941666666667,0.3848333333333333,top12_mean
899,6WTH-C,12,0.33511,0.93511,0.399,0.038998333333333364,0.6889983333333335,0.3099166666666667,top12_mean
108,7CTX-A,12,0.07400000000000007,0.674,0.248,0.03850083333333337,0.6859175,0.29075,top12_mean
6,2A7W-A,12,0.2318900000000001,0.86189,0.43,0.03810166666666669,0.6406016666666666,0.1895,top12_mean
220,3EYY-A,12,0.14915,0.74915,0.22,0.03745583333333335,0.6374558333333333,0.22516666666666665,top12_mean
793,6TTJ-A,12,0.2182400000000001,0.98624,0.568,0.0368716666666667,0.6777883333333333,0.1965,top12_mean
492,3LS1-A,12,0.16841000000000006,0.76841,0.288,0.035407500000000015,0.6854074999999998,0.21691666666666665,top12_mean
281,4GL3-A,12,0.20689000000000002,0.96589,0.559,0.03504833333333337,0.6755483333333334,0.20300000000000004,top12_mean
283,6GOW-E,12,0.30273000000000005,0.90273,0.286,0.034591666666666694,0.6345916666666667,0.08625,top12_mean
42,2B8T-A,12,0.14116,0.79016,0.449,0.034134166666666715,0.6493841666666667,0.3175833333333334,top12_mean
305,6H5E-A,12,0.26726000000000005,0.86726,0.379,0.033758333333333355,0.6337583333333333,0.17508333333333334,top12_mean
572,4NKQ-B,12,0.11338000000000004,0.71338,0.175,0.03254916666666669,0.6325491666666666,0.171,top12_mean
520,2MEW-A,12,0.19762999999999997,0.79763,0.359,0.03151416666666671,0.6788474999999999,0.24966666666666662,top12_mean
391,2JMR-A,12,0.19484999999999997,0.79485,0.339,0.030774166666666682,0.6307741666666667,0.2148333333333334,top12_mean
257,5FXM-A,12,0.11825000000000008,0.71825,0.22,0.03064833333333337,0.6806483333333332,0.22383333333333333,top12_mean
832,1V85-A,12,0.08228000000000002,0.68228,0.25,0.030396666666666693,0.6303966666666666,0.20775000000000002,top12_mean
127,2DAV-A,12,0.11496,0.73996,0.425,0.030270000000000016,0.6431033333333334,0.22183333333333333,top12_mean
223,3F1X-A,12,0.2527,0.9117,0.459,0.030209166666666707,0.6351258333333333,0.30258333333333337,top12_mean
120,1D5R-A,12,0.30411,0.90411,0.334,0.029939166666666683,0.8252725000000001,0.5214166666666668,top12_mean
889,1WOU-A,12,0.09513000000000005,0.69513,0.152,0.029127500000000018,0.6622941666666666,0.207,top12_mean
757,6SHL-A,12,0.08437000000000006,0.68437,0.164,0.028055000000000024,0.628055,0.11991666666666667,top12_mean
186,3ECY-A,12,0.19512000000000007,0.79512,0.364,0.027891666666666703,0.7980583333333332,0.5565000000000001,top12_mean
11,2AEV-A,12,0.07138,0.67138,0.163,0.027165833333333344,0.6271658333333333,0.14358333333333334,top12_mean
201,2ENV-A,12,0.17794000000000004,0.78794,0.41,0.026513333333333385,0.7412633333333334,0.5147499999999999,top12_mean
542,5MUF-A,12,0.13312999999999997,0.73313,0.184,0.026426666666666692,0.7225933333333333,0.3189166666666667,top12_mean
282,3GMJ-A,12,0.22432000000000002,0.89032,0.466,0.025583333333333375,0.8690833333333333,0.584,top12_mean
214,3EWI-A,12,0.28531000000000006,0.88531,0.307,0.02501333333333335,0.6250133333333333,0.14075000000000001,top12_mean
465,6L8U-A,12,0.06342000000000003,0.66342,0.11,0.02501333333333335,0.6250133333333333,0.12066666666666666,top12_mean
381,2J80-A,12,0.14790000000000003,0.7479,0.153,0.024837500000000026,0.6248374999999999,0.12833333333333333,top12_mean
359,1IR6-A,12,0.11103000000000007,0.71103,0.209,0.023685833333333347,0.6236858333333334,0.14233333333333334,top12_mean
713,4QT8-A,12,0.18466000000000005,0.78466,0.277,0.023291666666666693,0.6702083333333334,0.26791666666666664,top12_mean
480,3LJL-A,12,0.11414000000000002,0.71414,0.17,0.02315333333333336,0.6231533333333333,0.11716666666666666,top12_mean
227,2F4N-A,12,0.23658,0.83658,0.235,0.02238083333333335,0.6223808333333333,0.18283333333333338,top12_mean
175,3E5U-A,12,0.19440999999999997,0.79441,0.151,0.022289166666666693,0.6718725000000001,0.22258333333333336,top12_mean
635,2OZZ-A,12,0.07422000000000006,0.67422,0.115,0.02212833333333336,0.6221283333333333,0.10408333333333335,top12_mean
429,3KGZ-A,12,0.13787000000000005,0.73787,0.168,0.022037500000000026,0.6350375,0.17758333333333334,top12_mean
243,5FII-A,12,0.18696000000000002,0.78696,0.123,0.02079000000000002,0.6207900000000001,0.15158333333333335,top12_mean
872,1WEX-A,12,0.12846000000000002,0.72846,0.253,0.02032416666666668,0.6396575000000001,0.21483333333333335,top12_mean
926,4XHO-A,12,0.08855999999999997,0.68856,0.147,0.020049166666666673,0.6564658333333334,0.19341666666666668,top12_mean
185,2ECE-A,12,0.04439000000000004,0.64439,0.096,0.019787500000000003,0.6197875,0.10591666666666666,top12_mean
538,7MSJ-A,12,0.15464,0.75464,0.289,0.019420833333333335,0.6496708333333332,0.3209166666666667,top12_mean
146,8DKS-A,12,0.30100000000000005,0.901,0.399,0.018382500000000024,0.8167991666666666,0.49899999999999994,top12_mean
970,1YJG-A,12,0.3111500000000001,0.93615,0.425,0.018366666666666698,0.6810333333333333,0.2614166666666667,top12_mean
309,3H8L-A,12,0.21109,0.81109,0.236,0.018186666666666698,0.6181866666666667,0.17691666666666664,top12_mean
376,5J37-A,12,0.19078000000000006,0.79078,0.319,0.018170833333333358,0.6181708333333334,0.14208333333333334,top12_mean
2,5A53-C,12,0.32481000000000004,0.92481,0.369,0.018100000000000043,0.6681,0.24791666666666667,top12_mean
106,2CRJ-A,12,0.10789000000000004,0.70789,0.274,0.017801666666666688,0.6178016666666667,0.27858333333333335,top12_mean
835,5VAB-A,12,0.15477000000000007,0.83577,0.481,0.017692500000000017,0.6286925,0.2579166666666666,top12_mean
603,5O5J-P,12,0.10165000000000007,0.71865,0.417,0.017056666666666682,0.63664,0.3555,top12_mean
181,7E87-B,12,0.11997999999999998,0.71998,0.336,0.015691666666666704,0.760275,0.5013333333333334,top12_mean
494,1LT0-A,12,0.09332000000000007,0.69332,0.134,0.01562333333333335,0.7141233333333333,0.31216666666666665,top12_mean
26,1AWC-A,12,0.11267000000000005,0.71267,0.382,0.01453083333333339,0.7283641666666668,0.46549999999999997,top12_mean
606,2O9I-A,12,0.13122,0.73122,0.267,0.014048333333333366,0.7619650000000001,0.401,top12_mean
880,6WJV-3,12,0.08231,0.68231,0.154,0.013735833333333355,0.6137358333333335,0.12008333333333336,top12_mean
720,3QYG-B,12,0.28025000000000005,0.89425,0.414,0.013529166666666695,0.7627791666666667,0.48233333333333334,top12_mean
232,3F79-A,12,0.23299999999999998,0.833,0.157,0.013496666666666693,0.6134966666666666,0.11025,top12_mean
401,2JS5-A,12,0.09289999999999998,0.6929,0.123,0.013119166666666682,0.6221191666666667,0.14675,top12_mean
988,5YZ4-A,12,0.19429000000000007,0.79429,0.282,0.012946666666666684,0.6129466666666666,0.158,top12_mean
934,1XTA-A,12,0.13701000000000008,0.73701,0.333,0.012627500000000041,0.7462941666666666,0.4444166666666667,top12_mean
228,3F5R-A,12,0.15538000000000007,0.75538,0.271,0.01258583333333337,0.6125858333333333,0.10024999999999999,top12_mean
760,1SK2-A,12,0.11092999999999997,0.71093,0.219,0.012365833333333362,0.7684491666666667,0.42216666666666675,top12_mean
563,5NC8-A,12,0.10865000000000002,0.70865,0.133,0.01201083333333335,0.6120108333333333,0.16358333333333333,top12_mean
219,6EXW-A,12,0.25013,0.91213,0.462,0.010623333333333373,0.87154,0.6609166666666667,top12_mean
763,1SQS-A,12,0.05301,0.65301,0.109,0.009890833333333349,0.6098908333333334,0.153,top12_mean
1020,3ZYJ-B,12,0.20514,0.80514,0.303,0.009635000000000032,0.6425516666666667,0.2723333333333333,top12_mean
135,3DEP-A,12,0.04303000000000001,0.64303,0.341,0.008328333333333346,0.6569950000000001,0.38608333333333333,top12_mean
453,7L1Y-A,12,0.13973000000000002,0.73973,0.254,0.00819250000000002,0.6981091666666667,0.277,top12_mean
435,1KMA-A,12,0.09962000000000004,0.69962,0.34,0.00803333333333337,0.6106999999999999,0.3510833333333334,top12_mean
530,5MMJ-y,12,0.16936000000000007,0.76936,0.238,0.0078966666666667,0.65248,0.24625,top12_mean
512,6M4B-A,12,0.1532,0.7532,0.141,0.006664166666666684,0.7039974999999999,0.28591666666666665,top12_mean
180,6E8R-A,12,0.06324000000000007,0.66324,0.168,0.006408333333333377,0.7300749999999999,0.38691666666666663,top12_mean
583,3NRV-A,12,0.10702,0.70702,0.216,0.006239166666666694,0.6062391666666667,0.18066666666666667,top12_mean
912,1X48-A,12,0.06503000000000003,0.66503,0.25,0.00623250000000002,0.6062325,0.21550000000000002,top12_mean
484,3LLO-A,12,0.07304,0.67304,0.198,0.005667500000000029,0.6056675,0.15174999999999997,top12_mean
670,6PUA-A,12,0.2392800000000001,0.87128,0.432,0.005466666666666699,0.6903,0.38558333333333333,top12_mean
479,5LIR-A,12,0.30816,0.90816,0.353,0.005436666666666687,0.6466866666666667,0.23658333333333334,top12_mean
993,5Z1G-B,12,0.14759,0.74759,0.228,0.004100833333333363,0.6458508333333334,0.233,top12_mean
345,6IAH-A,12,0.07301999999999997,0.67302,0.155,0.004025833333333358,0.6040258333333334,0.14341666666666666,top12_mean
920,2XDG-A,12,0.17833,0.77833,0.397,0.003923333333333362,0.6039233333333334,0.24250000000000002,top12_mean
184,7EBD-A,12,0.27187000000000006,0.87187,0.262,0.0036600000000000335,0.6100766666666667,0.17758333333333332,top12_mean
285,5GPE-A,12,0.27133000000000007,0.87133,0.273,0.0029333333333333524,0.6347666666666667,0.2748333333333333,top12_mean
237,4FBQ-A,12,0.11915000000000009,0.82515,0.506,0.0026208333333333686,0.6802874999999999,0.33016666666666666,top12_mean
625,7OOD-z,12,0.2523500000000001,0.85235,0.354,0.0009783333333333588,0.605395,0.27175000000000005,top12_mean
432,6KIU-T,12,0.18580000000000008,0.7858,0.192,0.0008958333333333549,0.6998958333333333,0.32316666666666666,top12_mean
152,7DMK-A,12,0.29910000000000003,0.8991,0.364,0.0002200000000000211,0.60022,0.24533333333333332,top12_mean
836,6VBB-A,12,0.10443000000000002,0.70443,0.22,-7.833333333329602e-05,0.5999216666666667,0.20416666666666672,top12_mean
771,3SZ6-A,12,0.3398,0.9398,0.397,-0.00024999999999997247,0.6190000000000001,0.23066666666666666,top12_mean
397,2JQP-A,12,0.05013000000000001,0.65013,0.381,-0.0005958333333333186,0.6003208333333333,0.32058333333333333,top12_mean
928,1XKE-A,12,0.09337000000000001,0.74237,0.449,-0.0010116666666666284,0.7232383333333333,0.4763333333333333,top12_mean
392,4JM3-A,12,0.33013000000000003,0.93013,0.392,-0.0012866666666666489,0.5987133333333333,0.17258333333333334,top12_mean
70,7BYV-A,12,0.10121000000000002,0.70121,0.361,-0.0014291666666666574,0.6982375,0.2643333333333333,top12_mean
514,3M89-A,12,0.20301999999999998,0.80302,0.187,-0.0016399999999999748,0.7474433333333333,0.3705,top12_mean
758,7SHL-L,12,0.045499999999999985,0.6455,0.196,-0.00276416666666666,0.5972358333333333,0.22991666666666669,top12_mean
546,5MYE-A,12,0.20773000000000003,0.81873,0.411,-0.002933333333333297,0.7724833333333333,0.48808333333333337,top12_mean
446,2KXJ-A,12,0.08074000000000003,0.68074,0.053,-0.0030824999999999694,0.6428341666666667,0.18083333333333332,top12_mean
403,4JWH-A,12,0.2811200000000001,0.91712,0.436,-0.0034558333333333017,0.6531275,0.24166666666666667,top12_mean
580,3NQO-A,12,0.06024000000000007,0.66024,0.15,-0.0036049999999999832,0.5963950000000001,0.15616666666666665,top12_mean
533,2MQE-A,12,0.13951000000000008,0.77351,0.434,-0.0038249999999999673,0.6850916666666667,0.40591666666666665,top12_mean
990,2Z06-A,12,0.34367000000000003,0.94367,0.317,-0.0043883333333333135,0.608945,0.1814166666666667,top12_mean
727,4R3U-A,12,0.34208000000000005,0.94408,0.402,-0.004674999999999957,0.597325,0.21333333333333335,top12_mean
788,7TQL-B,12,0.1788200000000001,0.96682,0.588,-0.005612499999999937,0.9589708333333333,0.7645833333333334,top12_mean
623,4OO3-A,12,0.09528999999999999,0.69529,0.118,-0.0057341666666666374,0.5942658333333334,0.11733333333333335,top12_mean
995,4Z24-A,12,0.07191000000000003,0.98391,0.712,-0.0060474999999999834,0.6697858333333332,0.25975,top12_mean
472,7LC0-A,12,0.15776,0.75776,0.199,-0.006249999999999978,0.5937500000000001,0.10525000000000001,top12_mean
449,3L0Z-A,12,0.24505,0.84505,0.373,-0.00708499999999999,0.592915,0.15275000000000002,top12_mean
60,5BTR-A,12,0.14026000000000005,0.74026,0.4,-0.007623333333333283,0.65496,0.44575000000000004,top12_mean
155,2DPM-A,12,0.27012,0.87012,0.29,-0.008314999999999975,0.5916850000000001,0.17333333333333334,top12_mean
692,3QI7-A,12,0.03539000000000003,0.63539,0.089,-0.008345833333333302,0.5916541666666667,0.10725,top12_mean
358,6IP2-A,12,0.14805999999999997,0.74806,0.2,-0.008524166666666633,0.6388925,0.2373333333333333,top12_mean
930,5XOM-A,12,0.3346,0.9346,0.378,-0.00897249999999998,0.5928608333333333,0.19274999999999998,top12_mean
187,7EEH-A,12,0.09288000000000007,0.69288,0.146,-0.009347499999999962,0.5906525000000001,0.11741666666666668,top12_mean
764,1SUR-A,12,0.24180999999999997,0.84181,0.292,-0.011497499999999961,0.6625025,0.31725,top12_mean
396,6JO6-E,12,0.23684000000000005,0.94484,0.508,-0.012020833333333295,0.9410625000000001,0.7530833333333332,top12_mean
983,5YV5-A,12,0.27758000000000005,0.95558,0.478,-0.01259999999999995,0.6939000000000001,0.36425,top12_mean
91,7CG5-A,12,0.05591999999999997,0.65592,0.214,-0.01262416666666663,0.6364591666666667,0.23424999999999999,top12_mean
104,6CO6-B,12,0.24253999999999998,0.84254,0.255,-0.013613333333333316,0.6103033333333333,0.20958333333333332,top12_mean
509,7M3K-A,12,0.2869,0.9399,0.453,-0.01376583333333331,0.6135674999999999,0.23625,top12_mean
599,6O2D-A,12,0.07013000000000003,0.67013,0.117,-0.013956666666666645,0.5860433333333334,0.13424999999999998,top12_mean
262,2G80-A,12,0.03658000000000006,0.63658,0.149,-0.014253333333333298,0.5857466666666667,0.14425000000000002,top12_mean
486,2LNL-A,12,0.012850000000000028,0.61285,0.086,-0.014645833333333311,0.5853541666666667,0.09575000000000002,top12_mean
1022,4ZZL-A,12,0.15215,0.75215,0.176,-0.014736666666666629,0.65318,0.27075,top12_mean
267,3GA4-A,12,0.14907000000000004,0.74907,0.173,-0.017124999999999963,0.5828749999999999,0.12166666666666669,top12_mean
521,5ME8-A,12,0.10270999999999997,0.70271,0.053,-0.018574166666666652,0.6306758333333333,0.16766666666666666,top12_mean
516,5M97-A,12,0.08342000000000005,0.68342,0.294,-0.018614999999999965,0.581385,0.24100000000000002,top12_mean
751,2RRN-A,12,0.05745,0.65745,0.095,-0.019067499999999998,0.5809325,0.09591666666666666,top12_mean
1021,1ZZP-A,12,0.14973999999999998,0.74974,0.149,-0.019090833333333317,0.5809091666666666,0.09275,top12_mean
759,1SJ7-A,12,0.17766000000000004,0.77766,0.153,-0.020152499999999973,0.6298475,0.2153333333333333,top12_mean
845,5VNY-A,12,0.08030000000000004,0.6803,0.196,-0.020168333333333302,0.5798316666666666,0.11391666666666665,top12_mean
280,2GLI-A,12,0.024449999999999972,0.62445,0.373,-0.02055999999999997,0.5826899999999999,0.33375,top12_mean
123,7D5C-A,12,0.20414,0.80414,0.361,-0.020865833333333295,0.5993008333333333,0.23524999999999996,top12_mean
819,4URJ-A,12,0.27546000000000004,0.87546,0.39,-0.02112583333333332,0.5788741666666667,0.15525000000000003,top12_mean
76,7C61-H,12,0.14012999999999998,0.86013,0.52,-0.02212916666666663,0.8547874999999999,0.6769166666666667,top12_mean
425,5KEF-A,12,0.04725999999999997,0.64726,0.171,-0.022773333333333312,0.6266433333333333,0.2028333333333333,top12_mean
439,4KR3-A,12,0.23124,0.83124,0.36,-0.022834999999999956,0.7719983333333333,0.48633333333333334,top12_mean
138,2DG7-A,12,0.027959999999999985,0.62796,0.14,-0.0230925,0.5769074999999999,0.09975,top12_mean
943,4Y0L-A,12,0.025129999999999986,0.62513,0.106,-0.023269166666666646,0.5767308333333333,0.10991666666666668,top12_mean
927,4XIN-A,12,0.15868000000000004,0.75868,0.337,-0.023496666666666628,0.5765033333333333,0.11216666666666665,top12_mean
126,7D9N-A,12,0.09243000000000001,0.69243,0.125,-0.023625833333333315,0.5763741666666667,0.11791666666666667,top12_mean
837,6VEH-A,12,0.15092000000000005,0.75092,0.254,-0.025710833333333277,0.8342058333333334,0.6259166666666667,top12_mean
876,1WG6-A,12,0.016149999999999998,0.61615,0.313,-0.025808333333333322,0.5741916666666665,0.23275,top12_mean
437,2KN2-A,12,0.11286000000000007,0.71286,0.309,-0.0262883333333333,0.622045,0.39808333333333334,top12_mean
656,6PGU-A,12,0.12453999999999998,0.72454,0.149,-0.026333333333333302,0.7709166666666666,0.42458333333333337,top12_mean
577,7NNA-A,12,0.13759,0.73759,0.103,-0.026520833333333313,0.5734791666666667,0.09008333333333333,top12_mean
334,2I51-A,12,0.21645000000000003,0.81645,0.173,-0.026951666666666634,0.5730483333333334,0.1376666666666667,top12_mean
63,3BUT-A,12,0.02461000000000002,0.62461,0.065,-0.027033333333333312,0.5729666666666666,0.0735,top12_mean
665,2PNW-A,12,0.24287999999999998,0.84288,0.274,-0.027382499999999966,0.5726175,0.19958333333333333,top12_mean
422,3KDF-A,12,0.21954000000000007,0.81954,0.25,-0.028824166666666626,0.6196758333333333,0.19916666666666663,top12_mean
393,6JMG-A,12,0.005840000000000067,0.60584,0.251,-0.028885833333333315,0.5711141666666667,0.22675,top12_mean
523,1MG2-D,12,0.20408000000000004,0.94108,0.537,-0.0303108333333333,0.6094391666666666,0.2436666666666667,top12_mean
511,2M45-A,12,0.06959000000000004,0.66959,0.2,-0.030769999999999968,0.56923,0.14033333333333334,top12_mean
519,4MDB-A,12,0.3093200000000001,0.92632,0.417,-0.03077499999999996,0.5713916666666666,0.14616666666666664,top12_mean
47,1BCG-A,12,0.07227000000000006,0.67227,0.316,-0.03160916666666664,0.5748908333333334,0.3286666666666667,top12_mean
576,3NNF-A,12,-0.01849999999999996,0.5815,0.108,-0.03175583333333331,0.5682441666666668,0.11958333333333333,top12_mean
270,6GDJ-A,12,0.04444999999999999,0.64445,0.129,-0.032909999999999995,0.56709,0.09141666666666666,top12_mean
924,1XHJ-A,12,-0.0025600000000000067,0.59744,0.054,-0.033193333333333304,0.5668066666666666,0.06583333333333334,top12_mean
247,1FO5-A,12,0.043769999999999976,0.64377,0.183,-0.0337558333333333,0.5662441666666668,0.17108333333333337,top12_mean
779,1TE0-A,12,0.1149,0.7149,0.312,-0.03382083333333329,0.7088458333333333,0.521,top12_mean
950,5Y6G-A,12,0.06379999999999997,0.6638,0.202,-0.034768333333333304,0.5652316666666666,0.1446666666666667,top12_mean
975,5YRX-A,12,0.27429000000000003,0.87429,0.371,-0.03507583333333332,0.5665908333333333,0.1615,top12_mean
773,1T43-A,12,0.25664,0.85664,0.231,-0.03543333333333331,0.5645666666666668,0.14316666666666664,top12_mean
298,2H09-A,12,0.21382,0.81382,0.339,-0.035465833333333315,0.5645341666666666,0.17208333333333334,top12_mean
84,3CED-A,12,0.14834000000000003,0.74834,0.204,-0.0357283333333333,0.5642716666666666,0.11183333333333334,top12_mean
360,1IRG-A,12,0.05058000000000007,0.65058,0.32,-0.03624916666666664,0.5795841666666667,0.24441666666666673,top12_mean
1002,7ZDH-X,12,0.20679000000000008,0.83879,0.432,-0.03645249999999997,0.8113808333333332,0.6073333333333334,top12_mean
477,3LIU-A,12,0.13898,0.73898,0.255,-0.03742416666666664,0.5625758333333333,0.16416666666666668,top12_mean
581,2NRJ-A,12,0.26032,0.86032,0.268,-0.03793333333333331,0.5620666666666666,0.11533333333333334,top12_mean
878,1WIG-A,12,0.05969000000000002,0.65969,0.303,-0.03824416666666664,0.5617558333333333,0.1994166666666667,top12_mean
982,6YU8-A,12,0.049470000000000014,0.64947,0.133,-0.038787499999999975,0.5612125,0.1181666666666667,top12_mean
565,5NCN-B,12,0.09001000000000003,0.69001,0.086,-0.039079999999999976,0.56092,0.058166666666666665,top12_mean
296,4GZR-A,12,0.04653000000000007,0.64653,0.039,-0.03931666666666665,0.5606833333333333,0.05883333333333333,top12_mean
377,5J3U-A,12,0.08684999999999998,0.68685,0.31,-0.03958166666666666,0.5604183333333332,0.3045833333333334,top12_mean
264,3G8Y-A,12,0.08699000000000001,0.97399,0.687,-0.04028499999999998,0.5836316666666667,0.17633333333333334,top12_mean
19,5AOH-A,12,0.17862,0.77862,0.283,-0.040364166666666645,0.5596358333333332,0.19908333333333336,top12_mean
972,6YLE-A,12,-0.006360000000000032,0.59364,0.134,-0.040455,0.5595450000000001,0.10416666666666667,top12_mean
503,6M0S-O,12,0.23301000000000005,0.83301,0.323,-0.040956666666666634,0.6090433333333333,0.20741666666666667,top12_mean
636,7OZO-F,12,0.18952000000000002,0.78952,0.38,-0.04104416666666665,0.7112891666666666,0.4542499999999999,top12_mean
473,7LCZ-A,12,0.13446000000000002,0.73446,0.125,-0.04209249999999997,0.6079075,0.18708333333333335,top12_mean
39,4B6I-A,12,0.23992000000000002,0.83992,0.228,-0.04284499999999999,0.557155,0.13925,top12_mean
562,7NBI-A,12,0.10257000000000005,0.70257,0.124,-0.044110833333333314,0.6539725,0.2520833333333333,top12_mean
858,6VTM-B,12,0.27979,0.87979,0.354,-0.04511333333333331,0.6115533333333333,0.22633333333333336,top12_mean
616,6OJ1-A,12,0.17647000000000002,0.77647,0.104,-0.04519083333333331,0.6048091666666666,0.161,top12_mean
596,1NZ0-A,12,0.24480000000000002,0.8448,0.379,-0.04532666666666663,0.6039233333333334,0.2815833333333333,top12_mean
890,3WO4-B,12,0.10867000000000004,0.70867,0.173,-0.045519999999999984,0.55448,0.164,top12_mean
349,6IGZ-B,12,0.022220000000000018,0.98822,0.766,-0.045664999999999956,0.9924183333333332,0.8380833333333334,top12_mean
35,4B2Q-T,12,0.03488999999999998,0.63489,0.083,-0.04736583333333331,0.5526341666666668,0.079,top12_mean
150,2DMY-A,12,0.03408,0.63408,0.312,-0.0475808333333333,0.5669191666666666,0.2828333333333333,top12_mean
746,6RK0-A,12,0.2973,0.8973,0.338,-0.04904999999999998,0.5509499999999999,0.15225,top12_mean
400,7JRP-G,12,0.09416999999999998,0.69417,0.101,-0.04912999999999998,0.55087,0.11075,top12_mean
62,7BTW-A,12,0.13727,0.73727,0.136,-0.04919416666666664,0.5508058333333333,0.07591666666666667,top12_mean
848,1VQ3-A,12,0.21392,0.81392,0.338,-0.049734999999999974,0.599265,0.27266666666666667,top12_mean
457,6L3P-A,12,0.26696,0.86696,0.253,-0.05073749999999999,0.9480958333333334,0.7780833333333335,top12_mean
373,5J1S-A,12,-0.003589999999999982,0.59641,0.13,-0.0508833333333333,0.5991166666666666,0.19333333333333336,top12_mean
277,5GJQ-Z,12,0.12860000000000005,0.7286,0.374,-0.051015833333333316,0.5489841666666667,0.14158333333333334,top12_mean
290,1GXK-A,12,0.25699000000000005,0.85699,0.218,-0.05152416666666665,0.5979758333333334,0.24433333333333332,top12_mean
169,7DZ8-O,12,0.21266000000000002,0.84166,0.429,-0.05198916666666664,0.5980941666666666,0.2813333333333334,top12_mean
761,7SKS-A,12,0.29957,0.89957,0.193,-0.05203999999999997,0.5658766666666666,0.1643333333333333,top12_mean
742,7RJA-F,12,0.11909999999999998,0.7191,0.25,-0.05281166666666665,0.5471883333333333,0.13633333333333333,top12_mean
101,2CO9-A,12,0.05954999999999999,0.65955,0.225,-0.05316583333333332,0.5468341666666666,0.26516666666666666,top12_mean
798,7TY0-A,12,0.06832000000000005,0.66832,0.164,-0.05329749999999998,0.5467025,0.05716666666666667,top12_mean
103,4CO8-A,12,0.12436000000000003,0.86736,0.543,-0.054194999999999965,0.8713883333333333,0.7255833333333334,top12_mean
116,4D0Y-A,12,0.20984999999999998,0.80985,0.36,-0.05428749999999999,0.5977958333333333,0.29541666666666666,top12_mean
353,5IJJ-A,12,0.21291000000000004,0.81291,0.241,-0.054735833333333296,0.5452641666666667,0.11583333333333334,top12_mean
51,7BFP-C,12,0.08245000000000002,0.68245,0.157,-0.054944999999999966,0.545055,0.10008333333333334,top12_mean
730,4R61-A,12,0.10060000000000002,0.7006,0.073,-0.05591999999999997,0.5903299999999999,0.16258333333333333,top12_mean
544,5MWL-A,12,0.18305000000000005,0.78305,0.318,-0.05703083333333331,0.5429691666666666,0.20908333333333332,top12_mean
313,4HFQ-A,12,-0.008059999999999956,0.59194,0.203,-0.057331666666666635,0.5426683333333334,0.1376666666666667,top12_mean
443,2KTS-A,12,0.17937000000000003,0.77937,0.23,-0.05734083333333332,0.5426591666666667,0.10675,top12_mean
812,5UBM-B,12,0.19268000000000007,0.79268,0.352,-0.05750166666666664,0.5424983333333334,0.24650000000000002,top12_mean
456,2L35-A,12,0.043340000000000045,0.64334,0.048,-0.05794749999999998,0.5420525,0.09375000000000001,top12_mean
979,5YTI-A,12,0.24357000000000006,0.84357,0.273,-0.058457499999999975,0.5902091666666668,0.2774166666666667,top12_mean
669,2PUY-A,12,0.06773000000000001,0.69673,0.429,-0.05894499999999998,0.5434716666666667,0.2565,top12_mean
